timestamp,price
2024-10-09 09:20:12,159.29
2024-10-09 09:20:13,159.44
2024-10-09 09:20:14,159.4
2024-10-09 09:20:15,159.44
2024-10-09 09:20:16,159.38
2024-10-09 09:20:17,159.36
2024-10-09 09:20:18,159.34
2024-10-09 09:20:19,159.34
2024-10-09 09:20:20,159.27
2024-10-09 09:20:21,159.26
2024-10-09 09:20:22,159.25
2024-10-09 09:20:23,159.08
2024-10-09 09:20:24,159.06
2024-10-09 09:20:25,159.03
2024-10-09 09:20:26,159.03
2024-10-09 09:20:27,159.03
2024-10-09 09:20:28,159.03
2024-10-09 09:20:29,159.13
2024-10-09 09:20:30,159.01
2024-10-09 09:20:31,159.08
2024-10-09 09:20:32,159.13
2024-10-09 09:20:33,159.1
2024-10-09 09:20:34,159.03
2024-10-09 09:20:35,159.12
2024-10-09 09:20:36,159.18
2024-10-09 09:20:37,159.18
2024-10-09 09:20:38,159.19
2024-10-09 09:20:39,159.17
2024-10-09 09:20:40,159.15
2024-10-09 09:20:41,159.17
2024-10-09 09:20:42,159.13
2024-10-09 09:20:43,159.15
2024-10-09 09:20:44,159.12
2024-10-09 09:20:45,159.07
2024-10-09 09:20:46,159.12
2024-10-09 09:20:47,159.17
2024-10-09 09:20:48,159.07
2024-10-09 09:20:49,159.04
2024-10-09 09:20:50,159.03
2024-10-09 09:20:51,159.04
2024-10-09 09:20:52,159.1
2024-10-09 09:20:53,159.08
2024-10-09 09:20:54,159.1
2024-10-09 09:20:55,159.16
2024-10-09 09:20:56,159.11
2024-10-09 09:20:57,159.17
2024-10-09 09:20:58,159.25
2024-10-09 09:20:59,159.24
2024-10-09 09:21:00,159.24
2024-10-09 09:21:01,159.25
2024-10-09 09:21:02,159.21
2024-10-09 09:21:03,159.26
2024-10-09 09:21:04,159.3
2024-10-09 09:21:05,159.3
2024-10-09 09:21:06,159.3
2024-10-09 09:21:07,159.35
2024-10-09 09:21:08,159.38
2024-10-09 09:21:09,159.38
2024-10-09 09:21:10,159.29
2024-10-09 09:21:11,159.31
2024-10-09 09:21:12,159.37
2024-10-09 09:21:13,159.37
2024-10-09 09:21:14,159.37
2024-10-09 09:21:15,159.32
2024-10-09 09:21:16,159.35
2024-10-09 09:21:17,159.32
2024-10-09 09:21:18,159.3
2024-10-09 09:21:19,159.38
2024-10-09 09:21:20,159.37
2024-10-09 09:21:21,159.32
2024-10-09 09:21:22,159.27
2024-10-09 09:21:23,159.3
2024-10-09 09:21:24,159.26
2024-10-09 09:21:25,159.32
2024-10-09 09:21:26,159.34
2024-10-09 09:21:27,159.36
2024-10-09 09:21:28,159.32
2024-10-09 09:21:29,159.34
2024-10-09 09:21:30,159.34
2024-10-09 09:21:31,159.3
2024-10-09 09:21:32,159.26
2024-10-09 09:21:33,159.29
2024-10-09 09:21:34,159.29
2024-10-09 09:21:35,159.48
2024-10-09 09:21:36,159.42
2024-10-09 09:21:37,159.45
2024-10-09 09:21:38,159.45
2024-10-09 09:21:39,159.45
2024-10-09 09:21:40,159.45
2024-10-09 09:21:41,159.43
2024-10-09 09:21:42,159.43
2024-10-09 09:21:43,159.37
2024-10-09 09:21:44,159.41
2024-10-09 09:21:45,159.41
2024-10-09 09:21:46,159.45
2024-10-09 09:21:47,159.46
2024-10-09 09:21:48,159.42
2024-10-09 09:21:49,159.45
2024-10-09 09:21:50,159.49
2024-10-09 09:21:51,159.45
2024-10-09 09:21:52,159.46
2024-10-09 09:21:53,159.49
2024-10-09 09:21:54,159.46
2024-10-09 09:21:55,159.49
2024-10-09 09:21:56,159.48
2024-10-09 09:21:57,159.55
2024-10-09 09:21:58,159.51
2024-10-09 09:21:59,159.55
2024-10-09 09:22:00,159.55
2024-10-09 09:22:01,159.49
2024-10-09 09:22:02,159.49
2024-10-09 09:22:03,159.49
2024-10-09 09:22:04,159.49
2024-10-09 09:22:05,159.48
2024-10-09 09:22:06,159.47
2024-10-09 09:22:07,159.45
2024-10-09 09:22:08,159.45
2024-10-09 09:22:09,159.45
2024-10-09 09:22:10,159.42
2024-10-09 09:22:11,159.42
2024-10-09 09:22:12,159.42
2024-10-09 09:22:13,159.42
2024-10-09 09:22:14,159.42
2024-10-09 09:22:15,159.42
2024-10-09 09:22:16,159.42
2024-10-09 09:22:17,159.48
2024-10-09 09:22:18,159.48
2024-10-09 09:22:19,159.43
2024-10-09 09:22:20,159.43
2024-10-09 09:22:21,159.41
2024-10-09 09:22:22,159.41
2024-10-09 09:22:23,159.43
2024-10-09 09:22:24,159.43
2024-10-09 09:22:25,159.43
2024-10-09 09:22:26,159.42
2024-10-09 09:22:27,159.45
2024-10-09 09:22:28,159.43
2024-10-09 09:22:29,159.47
2024-10-09 09:22:30,159.5
2024-10-09 09:22:31,159.55
2024-10-09 09:22:32,159.53
2024-10-09 09:22:33,159.59
2024-10-09 09:22:34,159.64
2024-10-09 09:22:35,159.65
2024-10-09 09:22:36,159.61
2024-10-09 09:22:37,159.65
2024-10-09 09:22:38,159.64
2024-10-09 09:22:39,159.64
2024-10-09 09:22:40,159.57
2024-10-09 09:22:41,159.55
2024-10-09 09:22:42,159.59
2024-10-09 09:22:43,159.64
2024-10-09 09:22:44,159.57
2024-10-09 09:23:15,159.6
2024-10-09 09:23:16,159.68
2024-10-09 09:23:17,159.68
2024-10-09 09:23:18,159.72
2024-10-09 09:23:19,159.72
2024-10-09 09:23:20,159.74
2024-10-09 09:23:21,159.66
2024-10-09 09:23:22,159.66
2024-10-09 09:23:23,159.65
2024-10-09 09:23:24,159.65
2024-10-09 09:23:25,159.66
2024-10-09 09:23:26,159.65
2024-10-09 09:23:27,159.61
2024-10-09 09:23:28,159.64
2024-10-09 09:23:29,159.65
2024-10-09 09:23:30,159.65
2024-10-09 09:23:31,159.7
2024-10-09 09:23:32,159.7
2024-10-09 09:23:33,159.68
2024-10-09 09:23:34,159.67
2024-10-09 09:23:35,159.77
2024-10-09 09:23:36,159.78
2024-10-09 09:23:37,159.73
2024-10-09 09:23:38,159.77
2024-10-09 09:23:39,159.76
2024-10-09 09:23:40,159.74
2024-10-09 09:23:41,159.74
2024-10-09 09:23:42,159.8
2024-10-09 09:23:43,159.77
2024-10-09 09:23:44,159.78
2024-10-09 09:23:45,159.77
2024-10-09 09:23:46,159.84
2024-10-09 09:23:47,159.84
2024-10-09 09:23:48,159.8
2024-10-09 09:23:49,159.8
2024-10-09 09:23:50,159.84
2024-10-09 09:23:51,159.8
2024-10-09 09:23:52,159.84
2024-10-09 09:23:53,159.8
2024-10-09 09:23:54,159.83
2024-10-09 09:23:55,159.78
2024-10-09 09:23:56,159.84
2024-10-09 09:23:57,159.84
2024-10-09 09:23:58,159.8
2024-10-09 09:23:59,159.85
2024-10-09 09:24:00,159.83
2024-10-09 09:24:01,159.84
2024-10-09 09:24:02,159.83
2024-10-09 09:24:03,159.83
2024-10-09 09:24:04,159.86
2024-10-09 09:24:05,159.86
2024-10-09 09:24:06,159.75
2024-10-09 09:24:07,159.75
2024-10-09 09:24:08,159.71
2024-10-09 09:24:09,159.74
2024-10-09 09:24:10,159.77
2024-10-09 09:24:11,159.81
2024-10-09 09:24:12,159.8
2024-10-09 09:24:13,159.79
2024-10-09 09:24:14,159.83
2024-10-09 09:24:15,159.83
2024-10-09 09:24:16,159.82
2024-10-09 09:24:17,159.83
2024-10-09 09:24:18,159.75
2024-10-09 09:24:19,159.82
2024-10-09 09:24:20,159.78
2024-10-09 09:24:21,159.81
2024-10-09 09:24:22,159.83
2024-10-09 09:24:23,159.83
2024-10-09 09:24:24,159.83
2024-10-09 09:24:25,159.85
2024-10-09 09:24:26,159.87
2024-10-09 09:24:27,159.85
2024-10-09 09:24:28,159.88
2024-10-09 09:24:29,159.88
2024-10-09 09:24:30,159.83
2024-10-09 09:24:31,159.91
2024-10-09 09:24:32,159.93
2024-10-09 09:24:33,159.95
2024-10-09 09:24:34,159.95
2024-10-09 09:24:35,159.95
2024-10-09 09:24:36,159.95
2024-10-09 09:24:37,159.95
2024-10-09 09:24:38,159.93
2024-10-09 09:24:39,159.93
2024-10-09 09:24:40,159.87
2024-10-09 09:24:41,159.93
2024-10-09 09:24:42,159.93
2024-10-09 09:24:43,159.9
2024-10-09 09:24:44,159.91
2024-10-09 09:24:45,159.88
2024-10-09 09:24:46,159.83
2024-10-09 09:24:47,159.88
2024-10-09 09:24:48,159.84
2024-10-09 09:24:49,159.9
2024-10-09 09:24:50,159.9
2024-10-09 09:24:51,159.9
2024-10-09 09:24:52,159.86
2024-10-09 09:24:53,159.89
2024-10-09 09:24:54,159.88
2024-10-09 09:24:55,159.86
2024-10-09 09:24:56,159.86
2024-10-09 09:24:57,159.84
2024-10-09 09:24:58,159.87
2024-10-09 09:24:59,159.82
2024-10-09 09:25:00,159.89
2024-10-09 09:25:01,159.91
2024-10-09 09:25:02,159.89
2024-10-09 09:25:03,159.91
2024-10-09 09:25:04,159.89
2024-10-09 09:25:06,159.9
2024-10-09 09:25:07,159.81
2024-10-09 09:25:08,159.86
2024-10-09 09:25:09,159.85
2024-10-09 09:25:10,159.85
2024-10-09 09:25:11,159.86
2024-10-09 09:25:12,159.85
2024-10-09 09:25:14,159.85
2024-10-09 09:25:15,159.83
2024-10-09 09:25:16,159.82
2024-10-09 09:25:17,159.87
2024-10-09 09:25:18,159.89
2024-10-09 09:25:19,159.95
2024-10-09 09:25:20,159.95
2024-10-09 09:25:21,159.98
2024-10-09 09:25:22,159.98
2024-10-09 09:25:23,159.98
2024-10-09 09:25:25,159.98
2024-10-09 09:25:26,159.98
2024-10-09 09:25:27,159.96
2024-10-09 09:25:28,159.96
2024-10-09 09:25:29,159.93
2024-10-09 09:25:30,159.89
2024-10-09 09:25:31,159.97
2024-10-09 09:25:32,159.92
2024-10-09 09:25:33,159.98
2024-10-09 09:25:34,159.98
2024-10-09 09:25:35,159.96
2024-10-09 09:25:36,159.96
2024-10-09 09:25:38,159.93
2024-10-09 09:25:39,159.9
2024-10-09 09:25:40,159.93
2024-10-09 09:25:41,159.93
2024-10-09 09:25:42,159.9
2024-10-09 09:25:43,159.89
2024-10-09 09:25:44,159.9
2024-10-09 09:25:45,159.86
2024-10-09 09:25:46,159.88
2024-10-09 09:25:47,159.89
2024-10-09 09:25:48,159.85
2024-10-09 09:25:50,159.93
2024-10-09 09:25:51,159.91
2024-10-09 09:25:52,159.9
2024-10-09 09:25:53,159.85
2024-10-09 09:25:54,159.86
2024-10-09 09:25:55,159.85
2024-10-09 09:25:56,159.85
2024-10-09 09:25:57,159.8
2024-10-09 09:25:58,159.75
2024-10-09 09:25:59,159.75
2024-10-09 09:26:00,159.76
2024-10-09 09:26:01,159.65
2024-10-09 09:26:02,159.66
2024-10-09 09:26:04,159.66
2024-10-09 09:26:05,159.63
2024-10-09 09:26:06,159.61
2024-10-09 09:26:07,159.61
2024-10-09 09:26:08,159.53
2024-10-09 09:26:09,159.55
2024-10-09 09:26:10,159.55
2024-10-09 09:26:11,159.51
2024-10-09 09:26:12,159.53
2024-10-09 09:26:13,159.53
2024-10-09 09:26:14,159.44
2024-10-09 09:26:15,159.45
2024-10-09 09:26:16,159.44
2024-10-09 09:26:18,159.46
2024-10-09 09:26:19,159.46
2024-10-09 09:26:20,159.47
2024-10-09 09:26:21,159.47
2024-10-09 09:26:22,159.5
2024-10-09 09:26:23,159.5
2024-10-09 09:26:24,159.52
2024-10-09 09:26:25,159.61
2024-10-09 09:26:26,159.61
2024-10-09 09:26:27,159.61
2024-10-09 09:26:28,159.58
2024-10-09 09:26:29,159.61
2024-10-09 09:26:30,159.64
2024-10-09 09:26:31,159.69
2024-10-09 09:26:32,159.64
2024-10-09 09:26:34,159.7
2024-10-09 09:26:35,159.69
2024-10-09 09:26:36,159.69
2024-10-09 09:26:37,159.69
2024-10-09 09:26:38,159.75
2024-10-09 09:26:39,159.73
2024-10-09 09:26:40,159.7
2024-10-09 09:26:41,159.71
2024-10-09 09:26:42,159.64
2024-10-09 09:26:43,159.64
2024-10-09 09:26:44,159.55
2024-10-09 09:26:45,159.57
2024-10-09 09:26:47,159.57
2024-10-09 09:26:48,159.54
2024-10-09 09:26:49,159.6
2024-10-09 09:26:50,159.54
2024-10-09 09:26:51,159.54
2024-10-09 09:26:52,159.57
2024-10-09 09:26:53,159.58
2024-10-09 09:26:54,159.57
2024-10-09 09:26:55,159.57
2024-10-09 09:26:56,159.52
2024-10-09 09:26:58,159.56
2024-10-09 09:26:59,159.57
2024-10-09 09:27:00,159.57
2024-10-09 09:27:01,159.58
2024-10-09 09:27:02,159.62
2024-10-09 09:27:03,159.66
2024-10-09 09:27:04,159.66
2024-10-09 09:27:05,159.68
2024-10-09 09:27:06,159.7
2024-10-09 09:27:07,159.7
2024-10-09 09:27:08,159.62
2024-10-09 09:27:10,159.67
2024-10-09 09:27:11,159.67
2024-10-09 09:27:12,159.62
2024-10-09 09:27:13,159.68
2024-10-09 09:27:14,159.63
2024-10-09 09:27:15,159.68
2024-10-09 09:27:16,159.68
2024-10-09 09:27:17,159.7
2024-10-09 09:27:18,159.77
2024-10-09 09:27:19,159.8
2024-10-09 09:27:21,159.81
2024-10-09 09:27:22,159.92
2024-10-09 09:27:23,159.87
2024-10-09 09:27:24,159.82
2024-10-09 09:27:25,159.81
2024-10-09 09:27:26,159.78
2024-10-09 09:27:27,159.81
2024-10-09 09:27:28,159.89
2024-10-09 09:27:29,159.89
2024-10-09 09:27:30,159.98
2024-10-09 09:27:32,159.99
2024-10-09 09:27:33,159.99
2024-10-09 09:27:34,159.98
2024-10-09 09:27:35,159.99
2024-10-09 09:27:36,160.0
2024-10-09 09:27:37,160.1
2024-10-09 09:27:38,160.1
2024-10-09 09:27:39,160.12
2024-10-09 09:27:40,160.09
2024-10-09 09:27:41,160.07
2024-10-09 09:27:43,160.08
2024-10-09 09:27:44,160.1
2024-10-09 09:27:45,160.1
2024-10-09 09:27:46,160.15
2024-10-09 09:27:47,160.15
2024-10-09 09:27:48,160.15
2024-10-09 09:27:49,160.18
2024-10-09 09:27:50,160.18
2024-10-09 09:27:51,160.14
2024-10-09 09:27:52,160.15
2024-10-09 09:27:53,160.15
2024-10-09 09:27:54,160.12
2024-10-09 09:27:56,160.12
2024-10-09 09:27:57,160.12
2024-10-09 09:27:58,160.1
2024-10-09 09:27:59,160.09
2024-10-09 09:28:00,160.1
2024-10-09 09:28:01,160.07
2024-10-09 09:28:02,160.11
2024-10-09 09:28:03,160.12
2024-10-09 09:28:04,160.08
2024-10-09 09:28:05,160.08
2024-10-09 09:28:06,160.04
2024-10-09 09:28:07,160.06
2024-10-09 09:28:09,160.07
2024-10-09 09:28:10,160.09
2024-10-09 09:28:11,160.1
2024-10-09 09:28:12,160.01
2024-10-09 09:28:13,160.07
2024-10-09 09:28:14,160.02
2024-10-09 09:28:15,160.03
2024-10-09 09:28:16,160.0
2024-10-09 09:28:17,159.9
2024-10-09 09:28:18,159.9
2024-10-09 09:28:19,159.88
2024-10-09 09:28:20,159.88
2024-10-09 09:28:21,159.86
2024-10-09 09:28:23,159.87
2024-10-09 09:28:24,159.87
2024-10-09 09:28:25,159.86
2024-10-09 09:28:26,159.87
2024-10-09 09:28:27,159.87
2024-10-09 09:28:28,159.77
2024-10-09 09:28:29,159.81
2024-10-09 09:28:30,159.81
2024-10-09 09:28:31,159.83
2024-10-09 09:28:32,159.83
2024-10-09 09:28:33,159.81
2024-10-09 09:28:34,159.82
2024-10-09 09:28:35,159.82
2024-10-09 09:28:36,159.82
2024-10-09 09:28:38,159.79
2024-10-09 09:28:39,159.8
2024-10-09 09:28:40,159.8
2024-10-09 09:28:41,159.83
2024-10-09 09:28:42,159.84
2024-10-09 09:28:43,159.87
2024-10-09 09:28:44,159.87
2024-10-09 09:28:45,159.99
2024-10-09 09:28:46,159.92
2024-10-09 09:28:47,159.97
2024-10-09 09:28:48,159.98
2024-10-09 09:28:49,159.97
2024-10-09 09:28:51,159.95
2024-10-09 09:28:52,159.94
2024-10-09 09:28:53,159.95
2024-10-09 09:28:54,159.87
2024-10-09 09:28:55,159.89
2024-10-09 09:28:56,159.88
2024-10-09 09:28:57,159.85
2024-10-09 09:28:58,159.85
2024-10-09 09:28:59,159.84
2024-10-09 09:29:00,159.91
2024-10-09 09:29:01,159.94
2024-10-09 09:29:03,159.94
2024-10-09 09:29:04,159.95
2024-10-09 09:29:05,159.95
2024-10-09 09:29:06,159.95
2024-10-09 09:29:07,159.95
2024-10-09 09:29:08,159.95
2024-10-09 09:29:09,159.96
2024-10-09 09:29:10,159.97
2024-10-09 09:29:11,159.97
2024-10-09 09:29:12,159.95
2024-10-09 09:29:13,159.94
2024-10-09 09:29:15,159.94
2024-10-09 09:29:16,159.99
2024-10-09 09:29:17,159.98
2024-10-09 09:29:18,159.96
2024-10-09 09:29:19,159.96
2024-10-09 09:29:20,159.97
2024-10-09 09:29:21,159.96
2024-10-09 09:29:22,160.0
2024-10-09 09:29:23,159.92
2024-10-09 09:29:24,159.93
2024-10-09 09:29:26,159.99
2024-10-09 09:29:27,159.91
2024-10-09 09:29:28,159.92
2024-10-09 09:29:29,159.91
2024-10-09 09:29:30,159.95
2024-10-09 09:29:31,159.95
2024-10-09 09:29:32,159.95
2024-10-09 09:29:33,159.92
2024-10-09 09:29:34,159.91
2024-10-09 09:29:35,159.95
2024-10-09 09:29:36,159.95
2024-10-09 09:29:38,159.95
2024-10-09 09:29:39,159.95
2024-10-09 09:29:40,159.95
2024-10-09 09:29:41,159.95
2024-10-09 09:29:42,159.83
2024-10-09 09:29:43,159.87
2024-10-09 09:29:44,159.8
2024-10-09 09:29:45,159.87
2024-10-09 09:29:46,159.87
2024-10-09 09:29:47,159.83
2024-10-09 09:29:48,159.83
2024-10-09 09:29:49,159.83
2024-10-09 09:29:50,159.83
2024-10-09 09:29:51,159.86
2024-10-09 09:29:53,159.85
2024-10-09 09:29:54,159.85
2024-10-09 09:29:55,159.84
2024-10-09 09:29:56,159.84
2024-10-09 09:29:57,159.85
2024-10-09 09:29:58,159.91
2024-10-09 09:29:59,159.93
